ID,NAME,PRICE,MAIN_IMG_URL,DESC_IMG_URL,INGREDIENTS,MAIN_CATEGORY_CODE,SUB_CATEGORY_CODE,ANIMAL_TYPE_CODE,PROTEIN_CODE
441,아띠지기 100% 동결건조 사료 [견생보감-연어편],25000,https://heendy-feed.s3.amazonaws.com/product_ef23c6bfcd682c61c54f2754ec5087de05e222f7d66cfadc90ea7916c738b7c6.png,https://heendy-feed.s3.amazonaws.com/product_1446ecd7f8a8346306b649bf628a19109afd57bbe6418eec33cd52704a79825e.png,,FD,43,DOG,
442,네츄럴코어 센시티브케어 베지 2.4kg,40400,https://heendy-feed.s3.amazonaws.com/product_fe35ae65bf294ba4875709d438d0696c47709c30cdf82229415bd94291a4d013.png,https://heendy-feed.s3.amazonaws.com/product_dc1afe56249d940d910aee3ea815a6dcda24479b3580aa6523a675987e8f72d7.png,"유기농 고구마, 유기농 통보리, 유기농 현미, 가수분해 유기농 콩 단백질, 유기농 콩분말, 유기농 해바라기씨분말, 유기농  통아마씨, 유기농 완두, 카놀라유, 메티오닌, 유기농 녹두, 유기농 통귀리, 천일염, 인산칼슘, 유카시디게라 추출물, 프락토 올리고당, 이눌린, 호로파씨, 씨벅턴 열매, 달맞이꽃 씨, 당근, 고수, 시금치, 포스트 바이오틱스(유익균합제), 블루베리, 후코이단(미역추출물), 각종 비타민(비타민 C, 비타민 A, 비타민 D3, 비타민 B1, 비타민 B2, 비타민 B6, 비타민 B12, 비오틴, 엽산, 판토텐산, 나이아산)과 미네랄(철, 아연, 구리, 셀레늄, 아이오딘, 망간)",FD,43,DOG,P08
443,트라이벌 프레쉬 프레스드 칠면조 성견용 (일반키블) 2.5kg,38000,https://heendy-feed.s3.amazonaws.com/product_0e79db122d0354bca7bb3a03dd0b15bec386497f8a2462659463811fbae12e6a.png,https://heendy-feed.s3.amazonaws.com/product_c979c8202bf3f5b6870c236138fde196982e099d1cae640e3a805d5e0be04479.png,"신선한 칠면조, 고구마,남방대구(효소가수분해), 계란, 사탕무박, 양조효모, 연어오일,해바라기오일,이눌린(프리바이오틱 프락토올리고당원료),허브혼합(파슬리,로즈마리,쐐기풀,카모마일,세이지,타임,고수,민들레잎,감초),글루코사민,녹색입홍합",FD,43,DOG,P09
444,[습식 랜덤 증정][유통기한 임박할인] 힐스 강아지 어덜트 스몰바이트 2kg(유통기한:2023.12.01),37800,https://heendy-feed.s3.amazonaws.com/product_56a832aeb972598714b3fa4629b02e6442ee3e3511992a4912a603cab04b0bab.png,https://heendy-feed.s3.amazonaws.com/product_347fe8b9b8ff72efe6de22b435649c1270e5eb4e6526e43d81ecc8df3751daff.png,"닭고기, 통밀, 보리, 통수수, 통옥수수, 옥수수글루텐박, 건조닭고기, 계유, 천연향료(닭간), 건조사탕무박, 대두유, 천연향료(돼지간), 젖산, 아마씨, 염화칼륨, 요오드첨가식염, 탄산칼슘,비타민제(비타민E, 비타민C), 미량광물질류합제(황산제일철, 산화아연), 타우린, 귀리식이섬유, D-토코페롤(혼합형), 천연향료, 베타카로틴, 사과, 브로콜리, 당근, 크랜베리, 완두콩",FD,43,DOG,P04
445,스쿱543 건강식 건강한멍라이스 500g,28000,https://heendy-feed.s3.amazonaws.com/product_c01f67c040c74118f9109bd3a99912a6cc0c6fdaf5aae6bc48063633243be694.png,https://heendy-feed.s3.amazonaws.com/product_a3122f4877fa202469592df2b534ff46cd247e0708715ff52fb3fe645043b44c.png,,FD,43,DOG,P01
446,스쿱543 건강식 건강한멍라이스 500g,28000,https://heendy-feed.s3.amazonaws.com/product_c01f67c040c74118f9109bd3a99912a6cc0c6fdaf5aae6bc48063633243be694.png,https://heendy-feed.s3.amazonaws.com/product_a3122f4877fa202469592df2b534ff46cd247e0708715ff52fb3fe645043b44c.png,,FD,43,DOG,P05
447,스쿱543 건강식 건강한멍라이스 500g,28000,https://heendy-feed.s3.amazonaws.com/product_c01f67c040c74118f9109bd3a99912a6cc0c6fdaf5aae6bc48063633243be694.png,https://heendy-feed.s3.amazonaws.com/product_a3122f4877fa202469592df2b534ff46cd247e0708715ff52fb3fe645043b44c.png,,FD,43,DOG,P13
448,더텐 소프트사료 가바&릴렉스 1kg,15600,https://heendy-feed.s3.amazonaws.com/product_30113f14fc80d8ff0ed25dea2e8800de55c2a6569bf16b6f167b67864122f459.png,https://heendy-feed.s3.amazonaws.com/product_8d4dce858d8334e5256ba7577a5e6a3fd78ff030524bb59d61cc7cbb667e4f9d.png,"오리고기, 가수분해오리, 분리대두단백(ISP), 쌀, 보리, 감자, 난황, 시금치, 혼합곡물(찰흑미, 발아현미, 흑미, 찰기장), 브로콜리, 아스파라거스, 단호박, 캐롭, 해조칼슘, 식물성글리세린, 프락토올리고당, 구아검, 소르빈산칼륨, GABA, L-트립토판, 티아민, 피리독신, 니아신, 락토바실러스플란타럼, 오메가3, 강황, 산양유, 바나나, 치커리, 유카추출물, 비타민미네랄합제, 아미노산합제",FD,43,DOG,
449,[습식 랜덤 증정]힐스 강아지 어덜트 7+ 스몰 바이트 2kg,42000,https://heendy-feed.s3.amazonaws.com/product_d112fbab354bb8c194827302297fca7a6e912d85e9673eb8078caebb5740e095.png,https://heendy-feed.s3.amazonaws.com/product_740ec6f8a4aa621016dc9b0c54f4dd18680740d4720e88d28b00b80c79dd1ebe.png,"육포(닭고기), 현미, 밀, 옥수수, 수수, 보리, 귀리, 돈지, 사탕무박, 옥수수글루텐, 천연향료(닭간), 대두유, 젖산, 천연향료(돼지간), 아마씨, 염화칼륨, 정제소금, 염화콜린, 비타민제(비타민E, 비타민A보충제), L-라이신, 미량광물질류합제(황산제일철, 산화아연), 타우린, 귀리식이섬유, L-카르니틴, D-토코페롤(혼합형), 천연향료, 베타카로틴, 사과, 브로콜리, 당근, 크랜베리, 완두콩",FD,43,DOG,P04
450,맥아담스 터키 센서티브 중대형견 2kg,60000,https://heendy-feed.s3.amazonaws.com/product_cee785df4af1a5daa995fd5525adff2e3d9cbb9bf49e6c9c1330442c59fde9dc.png,https://heendy-feed.s3.amazonaws.com/product_459bd1e44425fb7f6f3e33731023257a5e28e3368cdef3187c83799aaad25ce4.png,"영국산 자유방목 홀 칠면조(60%),고구마,타피오카,칠면조지방,칠면조육수,렌틸콩,미네랄(칼슘,인),식물섬유질,해조오일,프리바이오틱스(FOS,MOS),유카추출물,건조마리골드,아일랜드수제해조,건조오렌지,뉴질랜드녹색입홍합,카모마일,당근,크랜베리,시금치,토마토,라벤더,건조로즈마리",FD,43,DOG,P11
