"ID","NAME","PRICE","MAIN_IMG_URL","DESC_IMG_URL","INGREDIENTS","MAIN_CATEGORY_CODE","SUB_CATEGORY_CODE","ANIMAL_TYPE_CODE","PROTEIN_CODE"
"PR002243","[유통기한임박할인]웰니스 심플 스몰브리드 살몬 2.04kg(유통기한:2023.10.09)",14000,"https://heendy-feed.s3.amazonaws.com/product_c08f161efde0b57c738928bbaaa44c902730ca150f3a4be45eff2eabb5f9ecf6.png","https://heendy-feed.s3.amazonaws.com/product_965a31f07ca1c75faebdda1e4ac0dd8c4e2312adab28b698d15cc24fef2d921e.png","연어, 연어밀, 완두콩, 감자, 카놀라 오일, 건조 분쇄감자, 토마토 포마스, 분쇄 아마씨, 천연생선향, 치커리뿌리 추출물, 비타민, 염화콜린, 타우린, 신선함을 보존하기 위한 비타민E 믹스, 미네랄, 글루코사민 염산염, 황산 콘드로이틴, 건조 락토바실러스 프란타룸, 건조 엔테로커스 훼시움, 건조 락토바실러스 카제이, 건조 락토바실러스 애시도필러스, 로즈마리 추출물, 녹차 추출물, 스피아민트추출물","FD","43","DOG","P06"
"PR002244","청담닥터스랩 데일리솔루션 지아이&프로바이오틱스 2kg",30800,"https://heendy-feed.s3.amazonaws.com/product_5fe3c197c0e82de5ed278e7b1ebad7aa0584d4861e146ca6500a8c5650bcd411.png","https://heendy-feed.s3.amazonaws.com/product_90493b023c39ed73784a907fe88cb1c12b205957c9216ab4a8d56b69693b036d.png","가수분해연어, 농축완두단백, 완두, 고구마전분, 연어유, 정제닭기름, 셀룰로우스, 프리바이오틱스, 차전자피, 강황, 유카추출물, 인산칼슘, 탄닌, 비타민합제, 미네랄합제, 아미노산합제","FD","43","DOG","P09"
"PR002245","오픈팜 독 돼지고기 2.04kg",44000,"https://heendy-feed.s3.amazonaws.com/product_e5696ca6ed0744e26e6a068411cda2229ab574da18e7c6e17c1e21c4c1b6213a.png","https://heendy-feed.s3.amazonaws.com/product_fb40c0389ec24852206849291c6f6a4603554551c972a4c90d1c9886d0599713.png","인도적으로 사육한 돼지고기, 병아리콩, 흰살생선분말, 완두, 렌즈콩, 그물눈태평양청어분말, 고구마, 코코넛오일, 토마토, 천연향료, 아마씨, 해바라기유, 호박, 애호박, 비트루트, 당근, 자연건조알파파, 치커리뿌리, 연어오일, 소금, 염화칼륨, 인산이칼슘, 혼합토코페롤, 비타민D3, 비타민E, 비타민B1질산염, 판토텐산칼슘, 나이아신, 비타민A, 비타민B2, 비타민B12, 엽산, 염화콜린, 아연단백질화합물, 탄산칼슘, 철단백질화합물, 구리단백질화합물, 망간단백질화합물, 셀레늄효모, 요오드산칼슘, 로즈마리추출물, 타우린, 계피, 강황","FD","43","DOG","P03"
"PR002246","로투스 도그 오븐베이크 스몰바이트 전연령 치킨 레시피 2.27kg",70000,"https://heendy-feed.s3.amazonaws.com/product_087fcefa3f357b4497b355b725a833e9ab96ec0594263ff7c3f2532642b1029f.png","https://heendy-feed.s3.amazonaws.com/product_405e3d3b6f0d810862770cbc97f9a8d40446ceb4a8dff953a3986c737beeb770.png","닭고기, 닭고기분말, 호밀, 현미, 보리, 귀리, 흰살생선, 닭고기지방, 완두콩섬유질, 아마씨, 건조계란, 맥주건조효모, 프로피온산칼슘, 당근, 고구마, 사과, 블루베리, 시금치, 호박, 염화칼륨, 연어오일, 올리브오일, 소금, 마늘, L아스코빌2폴리인산아연, 철, 탄산칼슘, 비타민E, 구리, 망간, 니아신, 비타민A, 판토텐산칼슘, 유카추출물, 말린다시마, 이눌린, 락토바실러스, 아시도필루스, 리보플라빈, 티아민, 비타민D3, 비타민B12, 피리독신, 요오드산칼슘, 엽산, 아셀렌산나트륨, 로즈마리추출물","FD","43","DOG","P09"
"PR002247","로우터너티브 에어드라이 사료 소고기 142g",19000,"https://heendy-feed.s3.amazonaws.com/product_4d4c4be9c50509a4bacd4a57e33707e5be6222fcbbbd9a218447d4e21de78d6c.png","https://heendy-feed.s3.amazonaws.com/product_716f76b5638dbdb83bfe56f0becbfede867ab49d9384d79734ea62406cede5f9.png","쇠고기, 소허파, 소간, 야채 글리세린, 아마씨 가루, 뉴질랜드 초록입 홍합, 제이인산포타슘, 소금, 탄산칼슘, 염화콜린, 타우린, 미기스토코페놀, 철분 단백화합제, 아연단백화합제, 비타민E, 아셀렌산나트륨, 구연산, 구리단백화합제, 비타민B1질산염, 비타민A, 나이아신, 판토텐산칼슘, 망간단백화합제, 리보플라빈, 염산피리독신, 비타민D, 비오틴, 비타민B12, 요오드산칼슘, 엽산, 로즈마리추출물","FD","43","DOG","P01"
"PR002248","청담닥터스랩 데일리솔루션 조인트&웨이트 2kg",30800,"https://heendy-feed.s3.amazonaws.com/product_9de577c4bfd468cbd4c562151541bdb87d676f51b534d797f921e15dfa84b0a9.png","https://heendy-feed.s3.amazonaws.com/product_bee303e3c8551361ef08d9961bd77e7c39ceb58f39162776d55cb08c1dcb04aa.png","가수분해연어, 농축완두단백, 완두, 고구마전분, 정제닭기름, 셀룰로오스, NAcetylGlucosamine, MSM, 상어연골, 보스웰리아, 흰강낭콩추출분말, 가르시니아캄보지아추출분말, L카르니틴, 프리바이오틱스, 유카추출물, 인산칼슘, 탄닌, 비타민합제, 미네랄합제, 아미노산합제","FD","43","DOG","P09"
"PR002249","난디 동결건조 사료 토끼 450g",65000,"https://heendy-feed.s3.amazonaws.com/product_e4e16ff832274ffc867cd4a02de90f68afb9dab43df3bcf9f5a14052ffa9f2df.png","https://heendy-feed.s3.amazonaws.com/product_8428d4cfa46c9b2c9d8afabe50c20a696aa89979999b982b2461834220a0a930.png","사바나야생토끼, 당근, 케일, 고구마, 브로콜리, 주키니호박, 파슬리, 토코페롤, 켈프, 마늘, 피쉬오일, 사과식초, 블루베리, 바질, 로즈마리","FD","43","DOG","P13"
"PR002250","카이마타 연어바운티 대용량 450g",54000,"https://heendy-feed.s3.amazonaws.com/product_3888f164dc69f8b43871f4fd36684af9c335c506c1dcb0f29858423ff45e8908.png","https://heendy-feed.s3.amazonaws.com/product_d7b9e1994d7fba5da607cd7d4fe7b47a79c1f21c35ebd9871c8b8bf988f8142e.png","뉴질랜드 킹 살몬화이트피쉬, 당근사과브로콜리, 블랙커런트, 비타민과 미네랄","FD","43","DOG","P06"
"PR002251","펄포즈 래빗&베지 포뮬라 397g",65000,"https://heendy-feed.s3.amazonaws.com/product_87ca51b1e708e9eede6ddb870ebe39d2ce6ba448603b06e910be1129a9569f4c.png","https://heendy-feed.s3.amazonaws.com/product_ff6e9905d571ec00ca788dc451b86ed053619d5e439eb289d96fa539998d9d1b.png","토끼고기와 뼈, 유기농 브로콜리, 유기농 당근, 유기농 호박, 유기농 사과, 유기농 블루베리, 유기농 사과 식초, 유기농 코코넛 오일, 염화칼륨, 건조 켈프, 염화나트륨, 아연 프로테이트, 철 프로테이트, 비타민 E, 구리 프로테이트, 망간 프로테이트, 티아민 질산염, 판토텐산칼슘, 아셀렌산나트륨, 리보플라빈, 비오틴, 피리독신 염산염, 비타민 B12, 엽산, 비타민 D3","FD","43","DOG","P12"
"PR002252","벨포아 란트굿 메뉴 인섹트 습식캔 200g",4000,"https://heendy-feed.s3.amazonaws.com/product_caaa709f0d350f0fb3c42e1457bfed2664f332231461dfdec80bcef89d854920.png","https://heendy-feed.s3.amazonaws.com/product_67801ca75cb8607e595875e8b1f9f9f1af8207f1986bf67a8b3f4e2ba2918dce.png","동애등애, 당근, 고구마, 미네랄, 크랜베리, 사과, 아마인유, 로즈마리, 오레가노잎, 비타민 D3, 징크, 망간, 요오드","FD","43","DOG",""
"PR002407","내추로 강아지 습식사료 주식트레이 라이트 치킨 400g",6000,"https://heendy-feed.s3.amazonaws.com/product_9a051317592c2430b4b0487bf56a564509b25feee9ded878aaf362be71a48417.png","https://heendy-feed.s3.amazonaws.com/product_ec5268268f8140bc368c6f55d78aeadc17e183565f5ae35cc692251df615d629.png","닭고기, 현미, 채소, 무기질, 해바라기유, 연어유, 건조토마토, 건조캘프, 건조바질","FD","","DOG","P09"
"PR002408","[유통기한임박할인]빅스비 러블 동결건조 사료 - 치킨&연어 340g(유통기한:2023.11.06)",39200,"https://heendy-feed.s3.amazonaws.com/product_a7aed8a4136feeae938fdc7f9a2898b0c309e3e454bae6d40e11a4280d39dd37.png","https://heendy-feed.s3.amazonaws.com/product_068c7e8a3552642c4734d3293e61b3481f2d63f377d928a7642294c211effb5b.png","닭고기, 연어, 화이트피쉬, 호박, 호로파, 코코넛, 코코넛오일, 연어오일, 셀레늄효모, 비타민E, 망간단백질화합물, 리보플라빈, 요오드산칼슘, 판토텐산칼슘, 혼합토코페롤, 로즈마리추출물","FD","","DOG","P09"
"PR002409","빅스비 러블 동결건조 사료 - 치킨&연어 737g",89000,"https://heendy-feed.s3.amazonaws.com/product_f3ef7ddb527b38bd567ca1d2313cf75bc0ca90a35a8b5e5869edf5efd2f8adbc.png","https://heendy-feed.s3.amazonaws.com/product_068c7e8a3552642c4734d3293e61b3481f2d63f377d928a7642294c211effb5b.png","닭고기, 연어, 화이트피쉬, 호박, 호로파, 코코넛, 코코넛오일, 연어오일, 셀레늄효모, 비타민E, 망간단백질화합물, 리보플라빈, 요오드산칼슘, 판토텐산칼슘, 혼합토코페롤, 로즈마리추출물","FD","","DOG","P09"
"PR002410","디어니스트키친 부처블럭 파테 칠면조&가을채소 298g [10.5oz]",6000,"https://heendy-feed.s3.amazonaws.com/product_66ba219fb2b33a5a80d5ac880d0d5626bcb33f616be1cc3635e2d01b5732f76a.png","https://heendy-feed.s3.amazonaws.com/product_0e61ebe446d5d85bb701a4847061ba7f7c9862d498dcd59f3f2e364daf13d61b.png","놓아 기른 칠면조 고기, 놓아 기른 칠면조 뼈 육수, 놓아 기른 칠면조 간, 시금치, 사과, 당근, 현미, 호박, 한천, 건조 다시마, 구리단백화합물, 철분단백화합물, 망간단백화합물, 셀레늄효모, 아연단백화합물, 염화나트륨, 탄산칼슘, 염화칼륨, 마그네슘단백화합물, 인산삼칼슘, 비타민E보충제, 비타민A보충제, 나이아신보충제, 판토텐산칼슘, 티아민질산염, 리보플라빈, 염산피리독신, 엽산, 비타민B12보충제, 비타민D3보충제, 염화콜린","FD","","DOG","P11"
"PR002411","포틀랜드 그랜마 에이더스 터키&얌스 255g",12000,"https://heendy-feed.s3.amazonaws.com/product_20d56d42ed870ba3ae3fc4185409444d003afd7c4c7d987fb02d3065e8516759.png","https://heendy-feed.s3.amazonaws.com/product_a72e7919d795e2a4a5149a498ef0a447e37278bafd86abebbb2bcf07f0a978f5.png","칠면조, 그린빈, 고구마, 통계란, 닭모래주머니, 크렌베리, 야채유, 감자가루, 사과, 난각파우더, 천일염","FD","","DOG","P11"
"PR002412","아루바 독 칠면조&아티초크 100g",4700,"https://heendy-feed.s3.amazonaws.com/product_7845661fde0208aac3223fb6903730db40fcecfc8d229fe391d0d6146d374758.png","https://heendy-feed.s3.amazonaws.com/product_e8611769ea16bf103eb4a3333503ff1346cd8fa9186b3474131d73ebcef0fd5c.png","칠면조, 오트밀, 비트뿌리, 아티초크, 치아씨드, 연어오일, 코코넛오일, 아스코필럼 노도섬, 비타민A, 비타민D3, 비타민E, 황산염 오수화물, 망가누스II 산화물, 황산아연 일수화물, 셀레나이트 나트륨","FD","","DOG","P11"
"PR002413","[유통기한 임박할인] 카니러브 독 트루프레시 칠면조 스몰바이트 4kg(유통기한:2023.12.18)",54000,"https://heendy-feed.s3.amazonaws.com/product_022fb9d1973bf7e31b2c0f96846b9e3f8946aed1021a627db640e67609a6ee6e.png","https://heendy-feed.s3.amazonaws.com/product_38af652c6b59ed6927016ff341864440ab7d327fe7e2715a544e0ce86200f5b4.png","생육칠면조 콩, 닭지방, 병아리콩, 건조사과, 레드렌틸, 호박, 천연향연어오일, 당근, 건조계란껍질, 개구리밥단백질, 스피루리나, 건조비타민나무, 건조생강, 건조블루베리, 건조로즈마리, 건조크렌베리, 건조타임, 글루코사민, 녹색입홍합, 콘드로이친설페이트, 맥주효모, 치커리뿌리, 유카","FD","","DOG","P11"
"PR002414","카니러브 독 트루프레시 칠면조 라지바이트 11.4kg",132000,"https://heendy-feed.s3.amazonaws.com/product_dee0a1ae36284a328d11ab2b44f85ff456ac6f7a81adbf7a2e7942853b462c22.png","https://heendy-feed.s3.amazonaws.com/product_877fc2edb40586e21132376ec89adc97f0eac5af0479740ab47b45bc186162a3.png","생육칠면조 콩, 닭지방, 병아리콩, 건조사과, 레드렌틸, 호박, 천연향연어오일, 당근, 건조계란껍질, 개구리밥단백질, 스피루리나, 건조비타민나무, 건조생강, 건조블루베리, 건조로즈마리, 건조크렌베리, 건조타임, 글루코사민, 녹색입홍합, 콘드로이친설페이트, 맥주효모, 치커리뿌리, 유카","FD","","DOG","P11"
"PR002415","빅스비 러블 동결건조 사료 - 칠면조 340g",49000,"https://heendy-feed.s3.amazonaws.com/product_530867d2533e9ab6e70bb9501fb6a3c9ee0f016f1bd9a9a2eabefd1d22ab8fb8.png","https://heendy-feed.s3.amazonaws.com/product_068c7e8a3552642c4734d3293e61b3481f2d63f377d928a7642294c211effb5b.png","칠면조, 호박, 호로파, 연어오일, 코코넛오일, 셀레늄효모, 비타민E, 망간단백질화합물, 리보플라빈, 요오드산칼슘, 판토텐산칼슘, 혼합토코페롤, 로즈마리추출물","FD","","DOG","P11"
"PR002416","카니러브 독 트루프레시 칠면조 스몰바이트 1.4kg",26000,"https://heendy-feed.s3.amazonaws.com/product_33b62a2b284941ac946a3ad086aa90f138570d37e390e082b3c1590a2dea7427.png","https://heendy-feed.s3.amazonaws.com/product_38af652c6b59ed6927016ff341864440ab7d327fe7e2715a544e0ce86200f5b4.png","생육칠면조 콩, 닭지방, 병아리콩, 건조사과, 레드렌틸, 호박, 천연향연어오일, 당근, 건조계란껍질, 개구리밥단백질, 스피루리나, 건조비타민나무, 건조생강, 건조블루베리, 건조로즈마리, 건조크렌베리, 건조타임, 글루코사민, 녹색입홍합, 콘드로이친설페이트, 맥주효모, 치커리뿌리, 유카","FD","","DOG","P11"
"PR002417","아루바 독 거위&베리 100g",4700,"https://heendy-feed.s3.amazonaws.com/product_1f0dafbdb5c58f9f4d023589f528b49726709797f7089f9ed876ad7d822fc040.png","https://heendy-feed.s3.amazonaws.com/product_e8611769ea16bf103eb4a3333503ff1346cd8fa9186b3474131d73ebcef0fd5c.png","거위, 베리, 브로콜리, 돼지감자, 치아씨드, 코코넛오일, 연어오일, 아스코필럼 노도섬, 비타민 A, 비타민D3, 비타민E, 황산염오수화물, 망가누스II산화물, 황산아연 일수화물, 셀레나이트 나트륨","FD","","DOG","P13"
"PR002679","내추럴키티 내추럴 캔 참치&치킨 수프 80g",2200,"https://heendy-feed.s3.amazonaws.com/product_ff8ba8599c0a062a174151bf8c3c6c71ff04489af295443e91835d860aaf9460.png","https://heendy-feed.s3.amazonaws.com/product_f5ce8c062d8ae3d8069b6546f0b4f39f6002af6962d44a58f320bb26485e7e56.png","참치, 치킨, 생선육수","FD","","DOG",""
"PR002680","네츄럴EX 오리츄 S",1500,"https://heendy-feed.s3.amazonaws.com/product_c2734fa9928ebda5eef4e9f2aed204ee37f3b418adeb259ab321ff4e32d85dc3.png","https://heendy-feed.s3.amazonaws.com/product_da188ecf2a8cd2df019a02c8c0218272138ec204829c95500356d08f197fe9af.png","오리고기","FD","","DOG",""
"PR002681","도기맨 헬로 치즈 스틱 72g",3500,"https://heendy-feed.s3.amazonaws.com/product_3a9d2fda1dffd0c431d26bc4b2dfbe8c85cb102d7fb3061e650ecc5530e670a0.png","https://heendy-feed.s3.amazonaws.com/product_3e4c8d228a4b0856e7b7779bf91f01089896de3447a5d34c74b0b1f139390f05.png","치즈, 옥수수전분, 카세인나트륨, 푸마르산, 티타늄디옥사이드, 소듐데하이드로아세테이트","FD","","DOG",""
"PR002682","[유통기한 임박할인] 코코테라피 퓨어하트 바나나뷔릴레 141g(유통기한:2024.01.03)",17100,"https://heendy-feed.s3.amazonaws.com/product_d306e220b9800d6508269abe87127c1f7a7930145d38741a96dd116262b1abf7.png","https://heendy-feed.s3.amazonaws.com/product_c3293ba6c8dc80998343a743a79ba5d750a67b09396290713352e835ae95eb6c.png","코코넛, 메밀가루, 코코코넛과즙, 코코넛오일, 바나나, 계피","FD","","DOG",""
"PR002683","바잇미 티니트릿 - 북어 15g",3500,"https://heendy-feed.s3.amazonaws.com/product_154c8ed7fe1b5ece4b950bd8b0095f59c5efb47a54e5a961acb17f021995e0d4.png","https://heendy-feed.s3.amazonaws.com/product_6921b7ffcf6265e445a0127e555a7c0ead259f024c99dae3f3b52a03547a8507.png","북어","FD","","DOG",""
"PR002684","트릿테이블 멍라떼 단호박",2250,"https://heendy-feed.s3.amazonaws.com/product_93e1c8c7588c7524a83ff9b30b422616e3dd991910963dd844395924b91d245e.png","https://heendy-feed.s3.amazonaws.com/product_534b49959ea9edc3e6b78c841e8cecf6ee064746ace3b2609cee0e188ae397d9.png","단호박분말, 칸탈루프추출분말, 이스트엑기스분말, 감자전분, 분리유청단백분말, 효소처리스테비아, 함수결정포도당, 말토덱스트린, 분말베이컨향","FD","","DOG",""
"PR002685","내추럴키티 내추럴 캔 치킨과 토마토 수프 80g",2200,"https://heendy-feed.s3.amazonaws.com/product_f6507cb80ba93d8f8dd505fd14eb1ca9611bfe788af36caa0a7f6f1a85274a2e.png","https://heendy-feed.s3.amazonaws.com/product_6d386a09bbbda7bf7c26ab795597218dbf46c5800d63edebe2f16cadbb505068.png","닭고기, 토마토, 닭고기 육수","FD","","DOG",""
"PR002686","동원 뉴트리플랜 모이스트루 황태영양스프 독 60g",1200,"https://heendy-feed.s3.amazonaws.com/product_83abbeb7af99d83bccbe4714bceea63c1c0f80350a26f550dd38233882bf916b.png","https://heendy-feed.s3.amazonaws.com/product_97403d5fcecb2505be5e9835f14dab12ca04f22c01f8ad9c49b9d864a572b9d0.png","정제수, 게맛살, 고명지단, 황태채, 황태엑기스, 홍삼농축액, 이눌린, 타우린, 글루코사민염산염, 비타민E, 변성전분, 잔탄검, 향미제","FD","","DOG",""
"PR002687","트릿테이블 멍커피",2250,"https://heendy-feed.s3.amazonaws.com/product_baff63ce391a7df8ffe4979f2db2d861c3516ec0990789848a9d03bddff9dca8.png","https://heendy-feed.s3.amazonaws.com/product_6c6ce4f3c690d19f8982d7272bc4606b940fa18941e0c592aa117f405fa2d6e9.png","차가버섯추출분말, 칸탈루프추출분말, 이스트엑기스분말, 감자전분, 분리유청단백분말, 효소처리스테비아, 함수결정포도당, 말토덱스트린, 분말베이컨향","FD","","DOG",""
"PR002688","네츄럴코어 연어 전복죽(피부) 50g",2000,"https://heendy-feed.s3.amazonaws.com/product_6d4e3304ef8f4b90c28c3bb7fbb6f145718614506225862a6a96d9e55daa53cf.png","https://heendy-feed.s3.amazonaws.com/product_981bc5dfa676e685d88da57f83ed08081353522c315c7502969b205e7756e869.png","연어, 육수, 고구마, 당근, 쌀, 감자, 전복, 황태, 전분, 새우, 쑥, 삼백초, 붉나무, 오미자, 구기자, 감초, 글리세린, 설탕, 유크림, 구아검","FD","","DOG",""
"PR002689","골드로니 예스아임리얼 북어트릿 면역력강화 70g",18000,"https://heendy-feed.s3.amazonaws.com/product_d6ab14d7fb53acc9a52f7527ee83595f5584261028508fa06ed2dcb1b6a18be0.png","https://heendy-feed.s3.amazonaws.com/product_8c600d30806ac10c4b8d19c223aefeedefeeb7e4831b2a58454ad95a3b0ef414.png","명태 ","FD","","DOG",""
"PR002690","골드로니 예스무스 피부건강 블루 4개입",6000,"https://heendy-feed.s3.amazonaws.com/product_6305093f15e4728a73403570e2dc8366127164d766a45dc3ffb8bdb068e8b347.png","https://heendy-feed.s3.amazonaws.com/product_b7c2ed531a5c84ffff1200e139856b83b5d1a5279ab18876a854e8dd6a8d037d.png","정제수, 산양유, 마누카, 고구마, 타피오카, 콜라겐, 스피루리나, 오메가3, 달맞이오일","FD","","DOG",""
"PR002691","내추럴키티 원물통살 치킨&단호박 30g",2700,"https://heendy-feed.s3.amazonaws.com/product_9b8f2e0e08dce9889c63798bcc7f340cb2293740a72fcb31cbfaa4a73c91b125.png","https://heendy-feed.s3.amazonaws.com/product_8a12aa1ccc9196af3eed93713a874c6eb68faac4716c25f7e11b346177d7f104.png","치킨, 단호박","FD","","DOG",""
"PR002692","골드로니 예스아임리얼 말고기트릿 110g",25000,"https://heendy-feed.s3.amazonaws.com/product_48db773add166ec294e58e30c8adc4c3692641a11e9b17a75fd533b7246c2d0c.png","https://heendy-feed.s3.amazonaws.com/product_d244481743c332b79e6f0895389ffbd5bd41d1a057a9e0061719e6034725386d.png","말고기","FD","","DOG",""
"PR002693","내추럴키티 내추럴 캔 치킨과 파인애플 수프 80g",2200,"https://heendy-feed.s3.amazonaws.com/product_e6f149f64b11e0452f46964a2a65f4cf814a0c2ebc16d519fb30555497882acb.png","https://heendy-feed.s3.amazonaws.com/product_6d386a09bbbda7bf7c26ab795597218dbf46c5800d63edebe2f16cadbb505068.png","닭고기, 파인애플, 닭고기 육수","FD","","DOG",""
"PR002694","더햄프 햄프씨드 츄잉껌 소고기맛 160g",12000,"https://heendy-feed.s3.amazonaws.com/product_4f67573b2f1e87a608ae62e66ea72c30b9a4feb771f24d8395b4ee35c33a997a.png","https://heendy-feed.s3.amazonaws.com/product_5f35b2ae4d6b321293510b4e4c33de5e64a370625cf630a146fc6359d3404406.png","쌀가루, 셀룰로오스, 타피오카전분, 가수분해닭, SHMP, 밀글루텐, 글리세린, 소고기, 햄프씨드오일, 가바, L트립토판, 비타민미네랄합제, 아미노산합제, 소르빈산칼륨","FD","","DOG",""
"PR002695","[유통기한 임박할인] 와그 캥거루 립백(갈비뼈)(유통기한:2023.12.12)",20900,"https://heendy-feed.s3.amazonaws.com/product_4f8a66f4d0299647f10a226c6e33e7a3eb5b9123808a8e7b6a60751c935d0ea6.png","https://heendy-feed.s3.amazonaws.com/product_ff0db8060e470eb31b0bf7959ea38c1f5bd86816d04a140891d7d8d72f84ed92.png","캥거루 갈비","FD","","DOG",""
"PR002696","[유통기한임박할인]드룰린 이지트릿 한우 허파 30g(유통기한:2023.11.15)",5250,"https://heendy-feed.s3.amazonaws.com/product_eb0ee966a9752a2c8ee30f362a802de45cf876a199894f095e5634250c987437.png","https://heendy-feed.s3.amazonaws.com/product_4a27f295682a5b91f88bf5fff41ce9b5777a6da51015810ea6c1c08a54c37b67.png","소 허파","FD","","DOG",""
"PR002253","청담닥터스랩 데일리솔루션 스킨&코트 2kg",30800,"https://heendy-feed.s3.amazonaws.com/product_1499feaf7b7427aeabf45d567a055a0db0d92edee4a5f74abf5eb9d06fcad7de.png","https://heendy-feed.s3.amazonaws.com/product_1003b9f048ce52a572922d69c0378341896c0a75275dff44789efda26c2754a1.png","가수분해연어, 농축완두단백, 완두, 고구마전분, 연어유, 정제닭기름, 셀룰로오스, 피쉬콜라겐, 히알루론산, 어유분말, 아마씨, 블루베리, 복분자추출물, 감태추출물, 강황, 프리바이오틱스, 유카추출물, 인산칼슘, 탄닌, 비타민합제, 미네랄합제, 아미노산합제","FD","43","DOG","P09"
"PR002254","네츄럴코어 센시티브케어 밀웜 1.2kg",25200,"https://heendy-feed.s3.amazonaws.com/product_5be516242db9e07b57fe85fa73824d95b214dd272bb0778e17f861870eff7444.png","https://heendy-feed.s3.amazonaws.com/product_7fed45365bc85b74970de49521286c2914b371c78c403427c50550cb2127e001.png","가수분해 밀웜, 유기농 현미, 유기농 고구마, 유기농 녹두, 유기농 해바라기씨, 유기농 통보리, 유기농 완두콩, 유기농 통아마씨, 비트펄프, 크릴오일, 인산칼슘, 유카추출물, 건조크릴, 프락토 올리고당, 메티오닌, 천일염, 타우린, 가수분해 초록입 홍합 복합물, 후코이단, 글루코사민, MSM, L카르니틴, 씨벅턴열매, 달맞이꽃 씨, 고수, 당근, 시금치, 포스트 바이오틱스, 각종 비타민과 미네랄","FD","43","DOG",""
"PR002255","허즈 미국산 닭가슴살 레시피 100g",6500,"https://heendy-feed.s3.amazonaws.com/product_10eb5e0b6119a7d761345b0c0ab79712f42fbe1c4b94b20b392097d2c62c7ff8.png","https://heendy-feed.s3.amazonaws.com/product_cb6d98e816110d8553a7dce5478d7b515054906d74f6a53b7f16e947ce835c9d.png","닭가슴살, 완두콩단백, 코코넛글리세린, 호박가루, 들깨가루, 호박씨가루, 강황가루, 타피오카전분, 아마씨오일, 사탕무우, 비타민E","FD","43","DOG","P04"
"PR002256","더텐 소프트사료 인섹트&알러지케어 1kg",15200,"https://heendy-feed.s3.amazonaws.com/product_82655cc12736fce5bab042c0ed43f981cb5c0d1a29a6af84ad4290aea7e7bcb7.png","https://heendy-feed.s3.amazonaws.com/product_04fdd523496aa1d4fb77ea80e87445812c476e38ff448d9151981c9db9e798fe.png","밀웜, 가수분해오리, 쌀, 보리, 감자, 난황, 시금치, 혼합곡물, 단호박, 식물성단백질, 식물성글리세린, 프락토올리고당, 소르빈살칼륨, 락토바실러스플란타럼, 바실러스서프틸리스, 양배추, 산양유, 유카추출물, 아마씨가루, 락토바실러스 가세리, 고구마, 단호박, 바나","FD","43","DOG",""
"PR002257","하림 더리얼 크런치 소고기 어덜트 1.6kg",44000,"https://heendy-feed.s3.amazonaws.com/product_c52673c26d29276b5b994074212e28281b6da60fd1f058680c7c389e058cfbcf.png","https://heendy-feed.s3.amazonaws.com/product_cafa3578acf72d843537014d9a53b6f95464fc2a661be08623a7ec7243d46823.png","소고기, 완두콩 단백질, 곡류 타피오카 전분, 병아리콩, 비트식이 섬유, 완두콩, 닭기름, 제이인산칼슘, 맥주효모, 계란분말, 아마인, 탄산칼슘, 염화칼슘, 생선기름 , 정제소금, 블루베리, 아사이베리, 마퀴베리, 시금치, 케일, 양배추, 토마토, 타우린, 비타민합제, 미량광물질합류합제, 천연토코페롤, 로즈마리 추출물, 녹차 추출물, 천연착색제, L라이신, 글리세린지방산에스테르, DL메티오닌, 염화콜린, 치커리이눌린, L카르니틴","FD","43","DOG","P09"
"PR002258","빌리앤마것 독 소고기와 슈퍼블랜드 키블사료 1.8Kg",39000,"https://heendy-feed.s3.amazonaws.com/product_8213628b87144b43e757065f6acf8c93a6c627f6bf05e5fa429bdd0688fcd1e6.png","https://heendy-feed.s3.amazonaws.com/product_34ecb9ea452595e55d538a4ebb879c5da8c922102cbaaa99f6171a53b2695767.png","건조 소고기, 홀 필드 콩, 레드 렌틸콩, 완두콩 단백질, 소고기오일, 병아리 콩, 고구마, 아마씨, 천연향, 삼인산 나트륨, 코코넛 오일, 치커리 추출물, 마누카 꿀, 알파파, 맥주효모, 천연 항산화제, 유카, 크랜베리, 블루베리, 호박, 당근, 치아 씨앗, 생강, 강황, 시금치, 케일 파우더, 비타민, 미네랄","FD","43","DOG","P01"
"PR002259","나우 프레쉬 테트라 슈레드 치킨 강아지 354g",10000,"https://heendy-feed.s3.amazonaws.com/product_c60a9c7b969f37ea4cb52eb797829e5f9b891185be37bc7e8e57e50ff718ada8.png","https://heendy-feed.s3.amazonaws.com/product_95abd8d7df02a686195c1630eef1cf79f98fc7625d186a8ce41b2a9057894fc6.png","닭고기, 닭뼈육수, 칠면조뼈육수, 닭간, 완두콩, 당근, 돼지플라스마, 타피오카, 대구간, 고구마, 크랜베리, 삼인산나트륨, 탄산칼슘, 쿠아검, 카시아검, 코코넛오일, 소금, 비타민합제, 미량광물질합체","FD","43","DOG","P09"
